,acousticness,album,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,title,type,valence
113,0.0298,The Lost Boy,YBN Cordae,0.616,196112.0,0.669,dmv rap,1faIb3PPSzEifCHUOJ691R,0.0,1.0,0.127,-5.791,1.0,71.0,0.32,154.056,4.0,b'Broke As Fuck',audio_features,0.275
114,0.333,The Lost Boy,YBN Cordae,0.701,200017.0,0.592,dmv rap,3vEOALYBUNQUMXpqhWx3hG,0.0,2.0,0.124,-6.745,1.0,55.0,0.348,80.064,4.0,b'Thousand Words',audio_features,0.682
115,0.378,The Lost Boy,YBN Cordae,0.868,199117.0,0.521,dmv rap,1pHyMdmKAp494PDSZhJHvR,0.0,1.0,0.374,-7.837,0.0,61.0,0.426,117.146,4.0,b'Way Back Home (feat. Ty Dolla $ign)',audio_features,0.407
116,0.904,The Lost Boy,YBN Cordae,0.575,82935.0,0.288,dmv rap,5sx9w4eT1kxi2l2EQYk7Hr,0.000881,4.0,0.134,-9.048,1.0,46.0,0.0479,112.64,4.0,"b""Grandma's House - Skit""",audio_features,0.509
117,0.365,The Lost Boy,YBN Cordae,0.78,203703.0,0.428,dmv rap,5V5MUoJUc1NINhZrmk063n,2.24e-06,6.0,0.0789,-7.069,0.0,56.0,0.39,70.749,4.0,b'Been Around',audio_features,0.549
118,0.374,The Lost Boy,YBN Cordae,0.43,167110.0,0.542,dmv rap,0LMgvEwpTKbo2fHS7Qcypy,0.225,0.0,0.117,-8.094,0.0,58.0,0.129,167.509,4.0,b'Nightmares Are Real (feat. Pusha T)',audio_features,0.345
119,0.251,The Lost Boy,YBN Cordae,0.492,210779.0,0.536,dmv rap,6dp8BFpvGV7DdwxyDYL5y7,0.0,7.0,0.195,-9.932,1.0,52.0,0.382,84.947,4.0,b'Family Matters (feat. Arin Ray)',audio_features,0.381
120,0.338,The Lost Boy,YBN Cordae,0.543,236541.0,0.673,dmv rap,7Eha3JBkA7xsMUEXng7lUP,0.0,0.0,0.212,-6.406,1.0,54.0,0.379,76.852,4.0,b'We Gon Make It (feat. Meek Mill)',audio_features,0.52
121,0.19,The Lost Boy,YBN Cordae,0.821,160744.0,0.795,dmv rap,2bQxqezLVNiJVeLO0RWPON,1.55e-05,11.0,0.353,-5.523,1.0,59.0,0.25,117.99,4.0,b'Lost & Found',audio_features,0.532
122,0.231,Locationships,YBN Cordae,0.715,182520.0,0.482,dmv rap,2nOrEg4ZHuR0cFQHeV8RnI,0.0,5.0,0.143,-9.381,0.0,60.0,0.445,136.297,4.0,b'Locationships',audio_features,0.686
123,0.00163,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.504,214520.0,0.891,dmv rap,7lZiyClFiJAJm5XEhIXYZ4,0.00199,6.0,0.148,-5.632,0.0,17.0,0.137,153.988,4.0,b'Blood // Water',audio_features,0.628
124,0.136,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.665,201878.0,0.661,dmv rap,1UuUz1sjwwHG0rGvjvi144,0.0,10.0,0.433,-6.353,0.0,10.0,0.388,85.616,4.0,b'Porno',audio_features,0.657
125,0.0181,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.503,231618.0,0.592,dmv rap,1nvcYBeOxhY8Bvbl3SSpC0,0.00014,5.0,0.169,-5.923,0.0,19.0,0.444,201.85,4.0,b'Ye',audio_features,0.344
126,0.00081,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.928,204027.0,0.515,dmv rap,3zz5vpBIofHj3qXPSphIx3,0.0,1.0,0.235,-8.306,1.0,9.0,0.0859,138.049,4.0,b'Jumped Out the Window',audio_features,0.387
127,0.473,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.889,302760.0,0.818,dmv rap,5w1eSgm2PGCV4BbsYmzQSV,0.0,9.0,0.179,-4.639,1.0,10.0,0.253,96.063,4.0,b'Juicy - 2005 Remaster',audio_features,0.777
128,0.211,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.941,156960.0,0.676,dmv rap,1g8lXhB8nwol2G7OUKi7gM,4.64e-06,4.0,0.0986,-5.54,0.0,11.0,0.0936,120.073,4.0,b'Mood Swings',audio_features,0.93
129,0.000134,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.535,271305.0,0.933,dmv rap,7wg9Ijxqae6s7ee1GKVWld,0.0023,1.0,0.37,-3.094,1.0,9.0,0.089,173.983,4.0,b'Bonfire',audio_features,0.653
130,0.409,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.78,167898.0,0.828,dmv rap,1dd3es32wfcxFUkP3biImO,0.0,8.0,0.104,-2.235,1.0,18.0,0.237,160.113,4.0,b'Project Dreams',audio_features,0.786
131,0.0806,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.794,202454.0,0.44,dmv rap,55D8W6r309VrxCiQtwBo62,0.0,0.0,0.198,-7.861,0.0,12.0,0.131,138.024,4.0,b'Have Mercy',audio_features,0.276
132,0.149,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.707,192080.0,0.885,dmv rap,6Tpnl0mmGJbPubXOVPfdwt,0.0,8.0,0.0921,-4.215,1.0,5.0,0.232,170.186,4.0,b'The Future',audio_features,0.754
133,0.0491,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.6,175040.0,0.716,dmv rap,4SoCxIMfJKHeOyAcPgvEgX,0.0,3.0,0.109,-5.554,0.0,11.0,0.384,180.165,4.0,b'Grinding All My Life',audio_features,0.246
134,0.000248,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.469,217459.0,0.862,dmv rap,6ybmhThz8fgqZrpBtRTgWA,0.000322,4.0,0.0661,-6.48,0.0,6.0,0.109,87.048,4.0,b'Stigmata',audio_features,0.322
135,0.549,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.704,217507.0,0.701,dmv rap,7zRCGcrckAPIYPCRZ7XA3J,0.0,2.0,0.664,-8.031,1.0,5.0,0.46,92.032,4.0,b'Brooklyn Zoo',audio_features,0.618
136,0.466,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.763,217467.0,0.541,dmv rap,5l8em2OAvudmzwUDqGGHY0,0.0,9.0,0.0693,-8.843,0.0,4.0,0.329,90.032,4.0,b'Flava in Ya Ear',audio_features,0.885
137,0.149,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.805,222733.0,0.822,dmv rap,5yquWe6NftgPkLshaUODX5,0.0,11.0,0.115,-6.805,0.0,3.0,0.198,107.579,4.0,b'Case of the P.T.A.',audio_features,0.788
138,0.22,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.519,192133.0,0.908,dmv rap,0mP4b3ErJ0WYubM9Nbfnyg,0.0,5.0,0.0673,-2.733,1.0,12.0,0.0669,164.061,4.0,b'High Hopes',audio_features,0.702
139,0.00122,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.454,212310.0,0.882,dmv rap,363XegmH9YwOgu0QKtugPY,0.00156,5.0,0.138,-4.251,1.0,6.0,0.06,95.999,4.0,b'Little Monster',audio_features,0.497
140,0.0109,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.328,293360.0,0.937,dmv rap,3IMQ4uVFimwMGUolB1GkbZ,0.137,4.0,0.0833,-4.608,0.0,5.0,0.164,174.259,4.0,b'Epic',audio_features,0.21
141,0.0386,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.827,172293.0,0.868,dmv rap,0JZR4r7L4pvyKSn0ljWNgX,3.16e-06,1.0,0.363,-8.334,1.0,4.0,0.178,101.865,4.0,"b""Checkin' out the Ave.""",audio_features,0.824
142,0.000871,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.586,216747.0,0.947,dmv rap,46bSBzAeYMF52FTz5uCYnZ,0.000224,7.0,0.108,-3.16,1.0,6.0,0.0791,105.242,4.0,b'Are You Gonna Be My Girl',audio_features,0.583
143,0.0636,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.72,295373.0,0.626,dmv rap,4tO5ez0VInuG4JeiXZWjLx,0.0,7.0,0.114,-13.758,1.0,3.0,0.363,92.224,4.0,b'Mic Checka',audio_features,0.519
144,0.0381,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.704,261667.0,0.973,dmv rap,2Eny5idDSv7q2rxDzvUpoI,0.102,11.0,0.302,-6.157,0.0,3.0,0.072,96.982,4.0,b'Dem A Murderer',audio_features,0.752
145,0.0229,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.527,188560.0,0.871,dmv rap,26K4jgorDurPBWLRpY7cAf,0.155,4.0,0.419,-8.708,1.0,4.0,0.0354,120.722,4.0,b'I Wanna Be Your Dog',audio_features,0.107
146,0.00046,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.629,250507.0,0.826,dmv rap,2v6RGBR6VegYPKcQkR8vA3,0.00118,0.0,0.111,-6.265,1.0,5.0,0.0261,125.104,4.0,b'Sharp Dressed Man',audio_features,0.373
147,0.117,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.553,164040.0,0.981,dmv rap,075WGZJyftXEGn36DDxqzV,0.0,4.0,0.0631,-3.634,1.0,13.0,0.131,135.085,4.0,b'Faint',audio_features,0.578
148,0.000582,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.417,192951.0,0.977,dmv rap,2JS25OFVBVtc1O9J24MbwP,0.0,4.0,0.3,-2.789,0.0,5.0,0.0769,178.069,4.0,b'Teach Me To Fight',audio_features,0.67
149,0.000118,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.427,260773.0,0.946,dmv rap,13mbGOKhlmV0WXwG0Ox1l8,0.0253,7.0,0.0604,-2.188,1.0,10.0,0.0469,101.305,4.0,b'Unsainted',audio_features,0.237
150,0.0014,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.492,157333.0,0.969,dmv rap,5ctfM8nxeuXZC99RIO26cu,1.32e-06,9.0,0.0787,-4.419,1.0,9.0,0.0491,95.136,4.0,b'One Step Closer',audio_features,0.538
151,0.000753,Gains Day (The Best Songs for a Big Gym Session),YBN Cordae,0.68,277853.0,0.846,dmv rap,5YE7RM6CNxBL7vGJRc3G2G,2.35e-05,8.0,0.144,-5.252,1.0,36.0,0.054,89.962,4.0,b'Down with the Sickness',audio_features,0.926
152,0.473,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.889,302760.0,0.818,dmv rap,30i1FaBi3Mk19RQwYqnaQw,0.0,9.0,0.179,-4.639,1.0,6.0,0.253,96.063,4.0,b'Juicy - 2005 Remaster',audio_features,0.777
153,0.00122,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.454,212310.0,0.882,dmv rap,2fJfiiJ20O9qFveZtV6qnu,0.00156,5.0,0.138,-4.251,1.0,7.0,0.06,95.999,4.0,b'Little Monster',audio_features,0.497
154,0.0491,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.6,175040.0,0.716,dmv rap,1k51RSvjHgUfDIkD966Dlq,0.0,3.0,0.109,-5.554,0.0,9.0,0.384,180.165,4.0,b'Grinding All My Life',audio_features,0.246
155,0.00163,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.504,214520.0,0.891,dmv rap,5iWgWZXAiKNiioVNIGgNHs,0.00199,6.0,0.148,-5.632,0.0,8.0,0.137,153.988,4.0,b'Blood // Water',audio_features,0.628
156,0.136,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.665,201878.0,0.661,dmv rap,6d8uvURdELoU59par1oip5,0.0,10.0,0.433,-6.353,0.0,5.0,0.388,85.616,4.0,b'Porno',audio_features,0.657
157,0.0181,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.503,231618.0,0.592,dmv rap,3R45QsNSfVpPIJ2xAZVYWI,0.00014,5.0,0.169,-5.923,0.0,9.0,0.444,201.85,4.0,b'Ye',audio_features,0.344
158,0.0229,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.527,188560.0,0.871,dmv rap,13FSoFSwjd6IPYhxAggnl1,0.155,4.0,0.419,-8.708,1.0,3.0,0.0354,120.722,4.0,b'I Wanna Be Your Dog',audio_features,0.107
159,0.00081,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.928,204027.0,0.515,dmv rap,2yIyrNYNfrLdZjHqODeaw6,0.0,1.0,0.235,-8.306,1.0,4.0,0.0859,138.049,4.0,b'Jumped Out the Window',audio_features,0.387
160,0.149,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.805,222733.0,0.822,dmv rap,3vtW4kWP7NXPRhQJWBPKPB,0.0,11.0,0.115,-6.805,0.0,2.0,0.198,107.579,4.0,b'Case of the P.T.A.',audio_features,0.788
161,0.549,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.704,217507.0,0.701,dmv rap,0kdpGibDBd25DrI1gjQi3Z,0.0,2.0,0.664,-8.031,1.0,2.0,0.46,92.032,4.0,b'Brooklyn Zoo',audio_features,0.618
162,0.0014,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.492,157333.0,0.969,dmv rap,4fmD86PMbbYe6ZidbE9hEN,1.32e-06,9.0,0.0787,-4.419,1.0,9.0,0.0491,95.136,4.0,b'One Step Closer',audio_features,0.538
163,0.211,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.941,156960.0,0.676,dmv rap,1a5L5cIz5JRmuwa0isYw2k,4.64e-06,4.0,0.0986,-5.54,0.0,9.0,0.0936,120.073,4.0,b'Mood Swings',audio_features,0.93
164,0.409,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.78,167898.0,0.828,dmv rap,4BIasLqdlohInGDFD6X1Qi,0.0,8.0,0.104,-2.235,1.0,9.0,0.237,160.113,4.0,b'Project Dreams',audio_features,0.786
165,0.000134,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.535,271305.0,0.933,dmv rap,5e6x8GpnrdZJoLir6jhm6G,0.0023,1.0,0.37,-3.094,1.0,4.0,0.089,173.983,4.0,b'Bonfire',audio_features,0.653
166,0.22,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.519,192133.0,0.908,dmv rap,2WzR4Yvf24z3mCuEMqLSFk,0.0,5.0,0.0673,-2.733,1.0,12.0,0.0669,164.061,4.0,b'High Hopes',audio_features,0.702
167,0.149,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.707,192080.0,0.885,dmv rap,5eJJ4DS5cDlMXHQU5oZhf6,0.0,8.0,0.0921,-4.215,1.0,2.0,0.232,170.186,4.0,b'The Future',audio_features,0.754
168,0.000248,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.469,217459.0,0.862,dmv rap,5Sjvn8lgbM3iqgB02FSYeT,0.000322,4.0,0.0661,-6.48,0.0,4.0,0.109,87.048,4.0,b'Stigmata',audio_features,0.322
169,0.466,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.763,217467.0,0.541,dmv rap,1knK8MA3gPTGtgBQYdZKwg,0.0,9.0,0.0693,-8.843,0.0,1.0,0.329,90.032,4.0,b'Flava in Ya Ear',audio_features,0.885
170,0.0109,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.328,293360.0,0.937,dmv rap,5c0zzdL0Ac9dF6OjnaL9FO,0.137,4.0,0.0833,-4.608,0.0,2.0,0.164,174.259,4.0,b'Epic',audio_features,0.21
171,0.0386,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.827,172293.0,0.868,dmv rap,0jZPJsolSRGszoeB66zxG9,3.16e-06,1.0,0.363,-8.334,1.0,3.0,0.178,101.865,4.0,"b""Checkin' out the Ave.""",audio_features,0.824
172,0.0636,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.72,295373.0,0.626,dmv rap,49pGUowNMYsgLoWDZIvUlA,0.0,7.0,0.114,-13.758,1.0,1.0,0.363,92.224,4.0,b'Mic Checka',audio_features,0.519
173,0.0381,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.704,261667.0,0.973,dmv rap,2M0fDiMcwl6VAQDdrMofri,0.102,11.0,0.302,-6.157,0.0,1.0,0.072,96.982,4.0,b'Dem A Murderer',audio_features,0.752
174,0.0806,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.794,202454.0,0.44,dmv rap,723w5Xs7p6mefrjaMiuavO,0.0,0.0,0.198,-7.861,0.0,10.0,0.131,138.024,4.0,b'Have Mercy',audio_features,0.276
175,0.117,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.553,164040.0,0.981,dmv rap,3Gw7iuoOq5PvNFfUDYTu2E,0.0,4.0,0.0631,-3.634,1.0,10.0,0.131,135.085,4.0,b'Faint',audio_features,0.578
176,0.000871,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.586,216747.0,0.947,dmv rap,4hzgdgWvccOGisdXNBVn9M,0.000224,7.0,0.108,-3.16,1.0,2.0,0.0791,105.242,4.0,b'Are You Gonna Be My Girl',audio_features,0.583
177,0.000582,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.417,192951.0,0.977,dmv rap,19AWax160xFleiD62Wncll,0.0,4.0,0.3,-2.789,0.0,3.0,0.0769,178.069,4.0,b'Teach Me To Fight',audio_features,0.67
178,0.000753,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.68,277853.0,0.846,dmv rap,7dQcl4jnMS3MdT7GIytJzm,2.35e-05,8.0,0.144,-5.252,1.0,7.0,0.054,89.962,4.0,b'Down with the Sickness',audio_features,0.926
179,0.000118,Swole Songs (The Best Tracks for Lifting Weights),YBN Cordae,0.427,260773.0,0.946,dmv rap,6rzeBHkKGYV9iYVlR54NrX,0.0253,7.0,0.0604,-2.188,1.0,9.0,0.0469,101.305,4.0,b'Unsainted',audio_features,0.237
180,0.859,"In These Streets (feat. John Legend, YBN Cordae & Nick Grant)",YBN Cordae,0.744,250727.0,0.444,dmv rap,04jAmtXaDHWYLeMlEnr4m1,0.0,0.0,0.151,-8.446,1.0,39.0,0.0702,119.851,4.0,"b'In These Streets (feat. John Legend, YBN Cordae & Nick Grant)'",audio_features,0.327
181,0.249,Fuck Yo Feelings,YBN Cordae,0.714,286850.0,0.781,dmv rap,5edNlk4HnHmTK0RvG2l49E,2.05e-06,6.0,0.101,-6.277,1.0,30.0,0.25,89.922,4.0,b'Intro [Feat. Affion Crockett]',audio_features,0.56
182,0.222,Fuck Yo Feelings,YBN Cordae,0.55,256885.0,0.85,dmv rap,5FcCKNBPFXsrxbhVlSXmRa,0.0,3.0,0.367,-3.596,0.0,37.0,0.275,92.84,4.0,"b'This Changes Everything [Feat. Buddy, Denzel Curry, Terrace Martin, James Poyser]'",audio_features,0.422
183,0.341,Fuck Yo Feelings,YBN Cordae,0.799,224465.0,0.923,dmv rap,5Dc2XqowT9KluHHGTA8nIN,0.0246,2.0,0.0692,-4.593,0.0,44.0,0.0558,93.004,4.0,"b'Gone [Feat. YBN Cordae, Bilal, Herbie Hancock]'",audio_features,0.692
184,0.132,Fuck Yo Feelings,YBN Cordae,0.68,279567.0,0.725,dmv rap,2y91djz91Yeh9rnTRRSuL1,0.00271,11.0,0.465,-6.2,0.0,31.0,0.0882,93.084,4.0,b'Let Me In [Feat. Mick Jenkins]',audio_features,0.549
185,0.52,Fuck Yo Feelings,YBN Cordae,0.571,101924.0,0.517,dmv rap,1k2njpVjyKAUcGaxc2YwEv,0.408,4.0,0.108,-5.693,1.0,48.0,0.2,144.526,4.0,b'In Case You Forgot',audio_features,0.64
186,0.0195,Fuck Yo Feelings,YBN Cordae,0.465,243776.0,0.605,dmv rap,3pT7mmwzp810J0AUTAY0sc,0.789,2.0,0.101,-9.602,1.0,28.0,0.078,96.16,4.0,b'Indulging In Such',audio_features,0.743
187,0.611,Fuck Yo Feelings,YBN Cordae,0.489,150000.0,0.547,dmv rap,5JuZbUR2A2qVSCH9g0ysE1,0.00181,10.0,0.266,-6.824,0.0,43.0,0.0991,83.826,4.0,b'Fuck Yo Feelings',audio_features,0.558
188,0.182,Fuck Yo Feelings,YBN Cordae,0.713,225333.0,0.786,dmv rap,6HMZPGvQxzFFhyMJLjNQnt,7.35e-05,10.0,0.193,-3.725,0.0,33.0,0.294,93.174,4.0,b'Endangered Black Woman [Feat. Andra Day & Staceyann Chin]',audio_features,0.564
189,0.0705,Fuck Yo Feelings,YBN Cordae,0.68,294933.0,0.586,dmv rap,1H03NPKsTjpSQxF6aCPTfJ,2.66e-06,8.0,0.167,-4.924,1.0,37.0,0.245,92.949,4.0,"b'Expectations [Feat. Baby Rose, Rapsody, James Poyser]'",audio_features,0.314
190,0.896,Fuck Yo Feelings,YBN Cordae,0.413,413333.0,0.38,dmv rap,3UBsobFiVXbqZ1hFU16gBI,0.00237,10.0,0.111,-13.876,0.0,42.0,0.0456,133.895,4.0,"b'All I Do [Feat. SiR, Bridget Kelly, Song Bird]'",audio_features,0.171
191,0.286,Fuck Yo Feelings,YBN Cordae,0.707,174800.0,0.556,dmv rap,56LbjjuBIvW1nSsT0CiOOB,0.000209,10.0,0.0795,-8.119,0.0,27.0,0.0856,92.995,4.0,b'Aah Whoa [Feat. Muhsinah & Queen Sheba]',audio_features,0.622
192,0.266,Fuck Yo Feelings,YBN Cordae,0.664,167600.0,0.735,dmv rap,0LbrE9UIigR4cQIYdjy1qR,0.804,10.0,0.314,-6.947,0.0,27.0,0.0957,107.977,1.0,b'I Want You',audio_features,0.746
193,0.67,Fuck Yo Feelings,YBN Cordae,0.508,102400.0,0.547,dmv rap,3e96kKmD5CgIbyOmy0BKkh,0.695,10.0,0.105,-6.697,0.0,26.0,0.0638,92.063,4.0,b'Trade In Bars Yo [Feat. Herbie Hancock]',audio_features,0.727
194,0.0303,Fuck Yo Feelings,YBN Cordae,0.691,121067.0,0.537,dmv rap,7yPT9Dde92DO1ecn2L3R8Q,0.0164,1.0,0.0977,-8.544,0.0,24.0,0.375,93.062,4.0,b'DAF Fall Out',audio_features,0.429
195,0.644,Fuck Yo Feelings,YBN Cordae,0.783,112533.0,0.469,dmv rap,04QDanoVIdeqctYuxb4qBg,0.486,1.0,0.0781,-6.276,1.0,30.0,0.208,119.95,5.0,b'Sunshine',audio_features,0.901
196,0.176,Fuck Yo Feelings,YBN Cordae,0.709,277067.0,0.337,dmv rap,5tJ8PbHgBFfWLvY5aJOzIM,0.576,2.0,0.12,-10.599,1.0,25.0,0.116,92.944,4.0,b'Liquid Swords',audio_features,0.614
197,0.113,Fuck Yo Feelings,YBN Cordae,0.745,272533.0,0.601,dmv rap,6kwa2nBlfpmXgmaGyD67xb,0.153,2.0,0.105,-7.728,1.0,23.0,0.258,93.062,4.0,b'DAF FTF',audio_features,0.604
198,0.545,Fuck Yo Feelings,YBN Cordae,0.604,447283.0,0.573,dmv rap,4kvlzV8ULLU9Ky3seyQh4E,0.00186,0.0,0.297,-8.36,1.0,27.0,0.203,90.647,4.0,b'Treal [Feat. Yasiin Bey]',audio_features,0.407
199,0.0475,Fuck Yo Feelings,YBN Cordae,0.633,120000.0,0.478,dmv rap,0qaPXuDNy3VgV3ONon1aNi,0.893,6.0,0.115,-10.804,0.0,29.0,0.0773,82.983,4.0,b'Cold',audio_features,0.717
200,0.148,I Used To Know Her,YBN Cordae,0.76,151667.0,0.794,dmv rap,1eoK3PDzSmdvj55FUhptJk,0.0,7.0,0.123,-6.351,1.0,49.0,0.316,94.934,4.0,b'Lost Souls (feat. DJ Scratch)',audio_features,0.837
201,0.677,I Used To Know Her,YBN Cordae,0.461,194333.0,0.504,dmv rap,1wDacf69FcQgyUCCN2UudC,0.0,0.0,0.125,-6.789,1.0,60.0,0.0482,70.791,4.0,b'Fate',audio_features,0.197
202,0.213,I Used To Know Her,YBN Cordae,0.698,221973.0,0.642,dmv rap,7dA5TuziQNiseDqFTyVWzi,0.0162,2.0,0.105,-7.477,1.0,57.0,0.0658,157.905,4.0,b'Carried Away',audio_features,0.53
203,0.618,I Used To Know Her,YBN Cordae,0.646,172973.0,0.468,dmv rap,0dxG43dwlFFILCBorf51Hh,0.000448,6.0,0.156,-9.261,0.0,51.0,0.0604,119.914,4.0,b'Going (Full)',audio_features,0.367
204,0.806,I Used To Know Her,YBN Cordae,0.491,157907.0,0.29,dmv rap,6kLEV4RF4HySkPmGeNOFT8,0.000166,7.0,0.258,-12.267,0.0,52.0,0.0673,72.738,4.0,b'Be On My Way (Full)',audio_features,0.17
205,0.413,I Used To Know Her,YBN Cordae,0.636,174027.0,0.521,dmv rap,6K10elRcuzzJq5YbO1Hvz0,0.00934,1.0,0.0794,-9.745,1.0,50.0,0.33,177.794,4.0,"b""Can't Help Me""",audio_features,0.604
206,0.37,I Used To Know Her,YBN Cordae,0.497,184987.0,0.427,dmv rap,6WC5YDTKztcTU3tWux0Jk1,0.0117,6.0,0.217,-11.984,1.0,54.0,0.238,155.645,4.0,b'Something Keeps Pulling Me Back',audio_features,0.181
207,0.0805,I Used To Know Her,YBN Cordae,0.572,208053.0,0.564,dmv rap,0Nt3UdaA4KrHEUSNwq9nCI,0.0213,7.0,0.193,-8.474,0.0,57.0,0.0926,74.981,4.0,b'Feel A Way',audio_features,0.409
208,0.486,I Used To Know Her,YBN Cordae,0.598,195200.0,0.722,dmv rap,0Duevp5ytVdmRkCWFXQHwr,0.0,1.0,0.309,-8.194,1.0,50.0,0.407,79.888,4.0,b'21',audio_features,0.535
209,0.107,I Used To Know Her,YBN Cordae,0.714,221387.0,0.59,dmv rap,7uBWy2zZ0c9wyUMD1hiEQO,0.0,8.0,0.202,-6.161,0.0,57.0,0.0517,115.004,4.0,b'Racks (feat. YBN Cordae)',audio_features,0.61
210,0.871,I Used To Know Her,YBN Cordae,0.455,205880.0,0.39,dmv rap,2JonPpQM16rCfa8ZFrBemE,1.68e-05,11.0,0.0958,-11.889,0.0,54.0,0.0765,102.536,5.0,"b""I'm Not OK""",audio_features,0.158
211,0.379,I Used To Know Her,YBN Cordae,0.477,270720.0,0.344,dmv rap,7oyZBFN3b4fwWocws5NBcY,0.0,6.0,0.146,-11.695,0.0,58.0,0.387,46.566,3.0,b'Against Me',audio_features,0.0827
212,0.654,I Used To Know Her,YBN Cordae,0.455,252747.0,0.352,dmv rap,6oEVnWKgPqIEPc53OYDNqG,3.72e-06,1.0,0.249,-11.733,0.0,75.0,0.25,103.342,4.0,"b""Could've Been (feat. Bryson Tiller)""",audio_features,0.407
213,0.572,I Used To Know Her,YBN Cordae,0.634,430107.0,0.212,dmv rap,4RVXyBjEedKV90LvSLyxjm,5.71e-06,0.0,0.101,-14.897,1.0,47.0,0.11,125.979,3.0,b'Good To Me',audio_features,0.315
214,0.885,I Used To Know Her,YBN Cordae,0.319,243307.0,0.305,dmv rap,0jq34bzlBreNWsnp8rvlvK,7.21e-05,1.0,0.0839,-12.444,0.0,53.0,0.0498,75.815,4.0,b'Take You There',audio_features,0.255
215,0.0818,I Used To Know Her,YBN Cordae,0.444,240120.0,0.567,dmv rap,6hRrzZJ90DNQdEF1Wu2Mrf,1.36e-06,2.0,0.225,-8.188,0.0,63.0,0.247,83.661,4.0,b'As I Am',audio_features,0.172
216,0.122,I Used To Know Her,YBN Cordae,0.61,212840.0,0.765,dmv rap,1sMJJQEvUXyxILW5sv3A2P,1.69e-05,9.0,0.318,-4.095,1.0,59.0,0.0966,160.046,4.0,b'Hard Place - Single Version',audio_features,0.439
217,0.845,I Used To Know Her,YBN Cordae,0.285,223733.0,0.454,dmv rap,3HBbvIrYYXVrkIXDeUcrvO,7.06e-06,0.0,0.106,-5.746,0.0,47.0,0.0316,137.121,4.0,b'Uninvited - Live From Apple Music Up Next',audio_features,0.396
